,epoch,train_mse,train_r2,test_mse,test_r2,grad_norm
0,0,0.05001226401636525,0.48158419132232666,0.021487873047590256,0.7681788206100464,0.0
1,1,0.02153651910050521,0.7846024632453918,0.02027617860585451,0.7835233807563782,0.0
2,2,0.01979951842850636,0.8002411127090454,0.01753847673535347,0.8111447095870972,0.0
3,3,0.016493787767276877,0.8318774104118347,0.01304268097737804,0.8575566411018372,0.0
4,4,0.012213978724228957,0.8740696310997009,0.01128744927700609,0.87568598985672,0.0
5,5,0.011398320773705131,0.8825913071632385,0.010942341585177928,0.8796652555465698,0.0
6,6,0.011115191105220999,0.8853999376296997,0.01114191225497052,0.8772433400154114,0.0
7,7,0.011338292310635248,0.8829704523086548,0.010315684892702848,0.8865797519683838,0.0
8,8,0.011195887427126605,0.884372889995575,0.010550836799666286,0.8835961222648621,0.0
9,9,0.010865413532074954,0.8880770802497864,0.009360221883980557,0.8972874879837036,0.0
10,10,0.011091541883254808,0.8852478265762329,0.012666120135691017,0.860254168510437,0.0
11,11,0.011255302688195593,0.8839304447174072,0.010193453112151474,0.8871898651123047,0.0
12,12,0.01063017627697379,0.8900313377380371,0.010273157909978181,0.8863841891288757,0.0
13,13,0.011001389458893783,0.886271059513092,0.009139870904618874,0.8994499444961548,0.0
14,14,0.010791920443316774,0.8882459402084351,0.010205307917203754,0.8875280618667603,0.0
15,15,0.010725237015220854,0.8891361355781555,0.011097507609520108,0.8770970702171326,0.0
16,16,0.010495187330340583,0.8918842077255249,0.00878185173496604,0.9032894968986511,0.0
17,17,0.010536021878203702,0.891143798828125,0.009297744778450578,0.8976004123687744,0.0
18,18,0.01029065962407797,0.8937699198722839,0.009399804839631543,0.8964000940322876,0.0
19,19,0.010803402061500246,0.8882757425308228,0.010834223183337599,0.8800448179244995,0.0
20,20,0.010108003267160957,0.895477294921875,0.008618682506494224,0.9050900340080261,0.0
21,21,0.010316617077305204,0.893358588218689,0.01196556311333552,0.8674710392951965,0.0
22,22,0.010330769883853102,0.8932037949562073,0.008640779764391482,0.9046140909194946,0.0
23,23,0.00982305540570191,0.8984901309013367,0.01033166638808325,0.8858476877212524,0.0
24,24,0.009977998515029275,0.8968381285667419,0.008584652561694384,0.9055779576301575,0.0
25,25,0.010667707046700848,0.8901801109313965,0.009197857871185988,0.8985118269920349,0.0
26,26,0.009888498940401606,0.8975277543067932,0.008499642834067345,0.9065150022506714,0.0
27,27,0.009590836670545359,0.9008356928825378,0.009494103200268,0.8950758576393127,0.0
28,28,0.010327450066272701,0.8931815028190613,0.008572888385970145,0.9050406813621521,0.0
29,29,0.009877199750571023,0.8980586528778076,0.00871933693997562,0.9034143686294556,0.0
30,30,0.01009615266784316,0.895855724811554,0.009107995691010728,0.8992701172828674,0.0
31,31,0.009693403329168047,0.9000620245933533,0.008680080878548324,0.9045402407646179,0.0
32,32,0.00977012724985206,0.8991423845291138,0.008733314607525244,0.9036921262741089,0.0
33,33,0.009824150670615454,0.8989944458007812,0.00908065348630771,0.899616539478302,0.0
34,34,0.009593398871994207,0.9010733366012573,0.009219251805916429,0.8983752727508545,0.0
35,35,0.010440096436511902,0.8920725584030151,0.00915402645478025,0.8990300297737122,0.0
36,36,0.009734600183687039,0.8994145393371582,0.008985336462501436,0.901269257068634,0.0
37,37,0.009659587789977353,0.9004539251327515,0.008878325927071273,0.9019722938537598,0.0
38,38,0.009893551564938019,0.8982324004173279,0.01028610608773306,0.8864614963531494,0.0
39,39,0.009689081999813281,0.8999579548835754,0.010121354483999312,0.887606680393219,0.0
40,40,0.00964523959786646,0.9002979397773743,0.008987394743598998,0.9006794691085815,0.0
41,41,0.009490065017922057,0.9020782113075256,0.010315475461538881,0.885208010673523,0.0
42,42,0.009626761248837861,0.9006814956665039,0.008271585160400718,0.9086180329322815,0.0
43,43,0.009671707312384295,0.8997244238853455,0.008469607040751725,0.9065623879432678,0.0
44,44,0.00935971461206911,0.9030760526657104,0.00829429502482526,0.9081060290336609,0.0
45,45,0.009624169998994422,0.9006482362747192,0.00845578423468396,0.906375527381897,0.0
46,46,0.009227456961063639,0.9047904014587402,0.008675122575368732,0.9042217135429382,0.0
47,47,0.009310276772353857,0.9039216637611389,0.008883414382580668,0.9020376801490784,0.0
48,48,0.009556050848452345,0.9014191031455994,0.010119856509845704,0.8878474831581116,0.0
49,49,0.009684909408586838,0.8999835252761841,0.008362099819350988,0.9074549674987793,0.0
50,50,0.00953965461886828,0.9012345671653748,0.009256918739993125,0.8981381058692932,0.0
51,51,0.009402143118518686,0.9027307629585266,0.009808597271330655,0.8917028903961182,0.0
52,52,0.008962750486615632,0.9070075154304504,0.009251009003492072,0.8978434801101685,0.0
53,53,0.009582836380494493,0.9007570743560791,0.010091933625517413,0.8890484571456909,0.0
54,54,0.009157865906932525,0.9058131575584412,0.008848144527291879,0.9023733735084534,0.0
55,55,0.009270953243627908,0.9046237468719482,0.008299281616928056,0.908333420753479,0.0
56,56,0.009074772427242899,0.9066891074180603,0.00844433213933371,0.9064968824386597,0.0
57,57,0.008702750583844525,0.9102142453193665,0.008201182499760762,0.909348726272583,0.0
58,58,0.008820770397072747,0.9089611768722534,0.008307129464810714,0.9081255793571472,0.0
59,59,0.008851692745728152,0.9088066220283508,0.00770952386665158,0.9147601127624512,0.0
60,60,0.008889318924278968,0.908082902431488,0.008999313227832317,0.9005271196365356,0.0
61,61,0.008846967628905697,0.9085358381271362,0.008715405710972846,0.9037830233573914,0.0
62,62,0.008625504006409929,0.910747766494751,0.00787632298306562,0.9128151535987854,0.0
