,epoch,train_mse,train_r2,test_mse,test_r2,grad_norm
0,0,0.06816809207201004,0.2720489501953125,0.04474628823144095,0.5609676837921143,0.0
1,1,0.025666273906826974,0.7348623275756836,0.025987596650208746,0.7571479082107544,0.0
2,2,0.020504051893949507,0.7876926064491272,0.022051798711930002,0.7915349006652832,0.0
3,3,0.017842184752225876,0.8139089941978455,0.018599684350192547,0.8248391151428223,0.0
4,4,0.013333349972963333,0.859609842300415,0.013002883909004075,0.8783035278320312,0.0
5,5,0.01108669864013791,0.8825428485870361,0.01278155722788402,0.880091667175293,0.0
6,6,0.011586761437356471,0.8777025938034058,0.01288246177136898,0.8788415193557739,0.0
7,7,0.012675891108810901,0.8651365637779236,0.012686123007110186,0.8827144503593445,0.0
8,8,0.011607331447303295,0.8766804337501526,0.012570100969501905,0.8823227286338806,0.0
9,9,0.01141535297036171,0.8788279294967651,0.013001107078577791,0.8790323734283447,0.0
10,10,0.011059237495064735,0.8829995393753052,0.013935445009597711,0.8704622983932495,0.0
11,11,0.01143274001777172,0.87880939245224,0.013665160962513514,0.8724959492683411,0.0
12,12,0.012605019602924586,0.866634726524353,0.01283331508083003,0.8822017312049866,0.0
13,13,0.01167478270828724,0.87582927942276,0.011955838783511094,0.8871990442276001,0.0
14,14,0.011557165645062923,0.8771539330482483,0.014985632550503527,0.8580823540687561,0.0
15,15,0.011007954813539982,0.8829065561294556,0.014397459636841501,0.866855263710022,0.0
16,16,0.011266355700790882,0.8801178932189941,0.013583834948284286,0.8713522553443909,0.0
17,17,0.010447498001158238,0.8886337876319885,0.011955496855080128,0.8899545669555664,0.0
18,18,0.010883918963372707,0.8841506838798523,0.012286816324506487,0.8874597549438477,0.0
19,19,0.010839569866657257,0.8849102854728699,0.01211691860641752,0.8887057304382324,0.0
20,20,0.01161348894238472,0.8765089511871338,0.012711333776158946,0.8807182312011719,0.0
21,21,0.010743468776345253,0.8854955434799194,0.012382084370723792,0.8877867460250854,0.0
22,22,0.010137120839208364,0.8921475410461426,0.013046278751322202,0.8794122338294983,0.0
23,23,0.010905446447432042,0.8837506771087646,0.012486292182334833,0.882222056388855,0.0
24,24,0.011143949292600154,0.8816330432891846,0.012756638628031527,0.8831068873405457,0.0
25,25,0.011242196261882782,0.8805669546127319,0.011913751251995564,0.8904497623443604,0.0
26,26,0.010731376130133868,0.8860496878623962,0.012250557275755065,0.887039065361023,0.0
27,27,0.009624033272266387,0.8975880146026611,0.01173198183200189,0.8910044431686401,0.0
28,28,0.009739669896662235,0.8960708975791931,0.011571098518158709,0.8934016823768616,0.0
29,29,0.010050727911293507,0.8926498293876648,0.011678567289241723,0.894965648651123,0.0
30,30,0.010139817371964455,0.8924896717071533,0.011642889651869024,0.8924115300178528,0.0
31,31,0.01007356185466051,0.8929675817489624,0.012085951864719391,0.888190746307373,0.0
32,32,0.010293879751116038,0.8902566432952881,0.011132507052804743,0.8956013917922974,0.0
33,33,0.00992415165528655,0.8945838809013367,0.010917062605065959,0.90169358253479,0.0
34,34,0.010048169512301683,0.892578125,0.015587487790201391,0.8525840044021606,0.0
35,35,0.010884205251932145,0.8837625980377197,0.011274379811116628,0.8956455588340759,0.0
36,36,0.010637263730168343,0.8870509266853333,0.011657410434314184,0.8898988962173462,0.0
37,37,0.009664613828063011,0.8974350690841675,0.011806429762925421,0.8921998143196106,0.0
38,38,0.00953246083110571,0.898885190486908,0.011306601310414928,0.8957961797714233,0.0
39,39,0.010533589757978917,0.887932538986206,0.012164691995297159,0.8875733613967896,0.0
40,40,0.010270290412008762,0.8905275464057922,0.01140383364898818,0.8965052366256714,0.0
41,41,0.010074986070394516,0.8935530185699463,0.012835562628294741,0.8820030689239502,0.0
42,42,0.009585791546851397,0.8978749513626099,0.013096910236137254,0.8789660930633545,0.0
43,43,0.009777050334960222,0.8964785933494568,0.010954226899359907,0.8991979360580444,0.0
44,44,0.009763571061193943,0.8962216377258301,0.0129041921879564,0.8829378485679626,0.0
45,45,0.009267946872860193,0.9020055532455444,0.010964927130511828,0.901596188545227,0.0
46,46,0.009455376118421555,0.8994344472885132,0.012611743861011096,0.8876843452453613,0.0
47,47,0.009366292953491211,0.9001749753952026,0.011542158866567271,0.8922131061553955,0.0
48,48,0.010002606362104417,0.8935845494270325,0.012168467843106814,0.8898175954818726,0.0
49,49,0.01008478069677949,0.8923852443695068,0.01210132600473506,0.8869023323059082,0.0
50,50,0.009325747285038233,0.9010009765625,0.010447470471262932,0.9056243300437927,0.0
51,51,0.009255470503121614,0.9017508029937744,0.010635059592979295,0.9042676091194153,0.0
52,52,0.008974361177533864,0.904635488986969,0.010703658418995994,0.9040082693099976,0.0
53,53,0.009055340550839902,0.9033910632133484,0.010478179635746139,0.9046890735626221,0.0
54,54,0.009134714473038912,0.9028680324554443,0.010649441608360835,0.9026248455047607,0.0
55,55,0.009691360983997583,0.8967558145523071,0.01203116322202342,0.8912330269813538,0.0
56,56,0.009282691907137632,0.9011655449867249,0.010885065820600306,0.9025434851646423,0.0
57,57,0.00910510940477252,0.9029620289802551,0.011049838470561164,0.9001278281211853,0.0
58,58,0.009117556363344192,0.9030057787895203,0.010724410148603576,0.9033244848251343,0.0
59,59,0.008857942670583725,0.90583336353302,0.010727217021797384,0.9025750160217285,0.0
60,60,0.009293128401041031,0.901309072971344,0.010518754566354411,0.9032421112060547,0.0
61,61,0.00907364210113883,0.9039943814277649,0.010882405830281121,0.9022512435913086,0.0
62,62,0.008896170780062676,0.9055092334747314,0.010466293298772402,0.9039161205291748,0.0
63,63,0.008838841561228036,0.9058443307876587,0.010951332082705838,0.9004918932914734,0.0
64,64,0.00904436782002449,0.904059648513794,0.011460267007350922,0.8935520648956299,0.0
65,65,0.009506140779703855,0.8991090059280396,0.01080537254789046,0.9038053154945374,0.0
66,66,0.009081836808472871,0.9036006331443787,0.011632315548402923,0.8928706645965576,0.0
67,67,0.009458635598421097,0.8996948003768921,0.011744756384619645,0.891153872013092,0.0
68,68,0.009504042491316795,0.8992351293563843,0.011397682396428925,0.898361325263977,0.0
69,69,0.010070128031075001,0.8930808901786804,0.010847942105361394,0.9003849029541016,0.0
70,70,0.008942660335451364,0.9048303365707397,0.01108171631182943,0.9005765318870544,0.0
