,epoch,train_mse,train_r2,test_mse,test_r2
69,69,0.005752150874584913,0.9406628608703613,0.005523448751773685,0.9389535188674927
70,70,0.00567510394193232,0.9415271878242493,0.005800121609354392,0.9358476996421814
71,71,0.00559983753785491,0.9422178864479065,0.005615397691144608,0.9381007552146912
72,72,0.005440788708627224,0.943827211856842,0.005888027866603807,0.9344046115875244
73,73,0.005492487508803606,0.9433271884918213,0.005573373637162149,0.9387694597244263
74,74,0.0053989156112074855,0.9442496299743652,0.005672350263921544,0.9373168349266052
75,75,0.005128643587231636,0.9471445679664612,0.005376863380661234,0.9408645629882812
76,76,0.005004182744771242,0.9483891129493713,0.0053921158469165675,0.9399524331092834
77,77,0.0049802384711802004,0.9485628604888916,0.005421769863460213,0.940271258354187
78,78,0.0050225003734231,0.9481517672538757,0.005347214450011961,0.9408001899719238
