,epoch,train_mse,train_r2,test_mse,test_r2
72,72,0.0018247313909232617,0.9812821745872498,0.002268570413434645,0.9747565984725952
73,73,0.0016744270334020258,0.9828448295593262,0.00212774219471612,0.97633296251297
74,74,0.0016663826163858175,0.9829198718070984,0.0022369185826391913,0.9752848744392395
75,75,0.001593259759247303,0.983700692653656,0.0021023056033300236,0.9767100811004639
76,76,0.0015216090213507414,0.9844321012496948,0.002080936301354086,0.9768223166465759
77,77,0.001505438738502562,0.9845815300941467,0.0020566834100463893,0.9771727919578552
78,78,0.0014649506350979209,0.9850044250488281,0.0019519140951160807,0.9783888459205627
79,79,0.0014166981941089033,0.9855149984359741,0.001977757434360683,0.9780749678611755
80,80,0.0014106101375073194,0.9855780005455017,0.0020052627914992627,0.977733850479126
81,81,0.001380090856924653,0.9858716130256653,0.0019511448044795543,0.9783183336257935
82,82,0.0013463731883093715,0.9862381815910339,0.0019503336334310006,0.9782883524894714
83,83,0.0013190746242180468,0.9865310788154602,0.0019263457506895065,0.9785966277122498
84,84,0.001282788516022265,0.9868948459625244,0.0018905929500760976,0.9790436625480652
85,85,0.0012753702183254062,0.986964225769043,0.0018936653323180508,0.978990912437439
86,86,0.0012555898455902934,0.9871770143508911,0.0018583186429168563,0.9794022440910339
87,87,0.001209640840999782,0.9876748919487,0.0018594646207930055,0.979418158531189
88,88,0.0012124410537071525,0.987615168094635,0.0018655446910997853,0.9793393015861511
89,89,0.0011714314399287106,0.9880638122558594,0.0018639515146787744,0.9793301224708557
90,90,0.0011592227327637374,0.9881829023361206,0.001804775220080046,0.979958176612854
91,91,0.0011489725168794393,0.988298773765564,0.001839963391830679,0.9796162843704224
92,92,0.0011367092551663519,0.9883968234062195,0.0019023461682081688,0.978873074054718
93,93,0.0011221004375256598,0.988597571849823,0.0018136771686840802,0.9799526333808899
94,94,0.001117777895182371,0.9886044859886169,0.0017672010653768666,0.9804825782775879
95,95,0.0011135355732403696,0.9886388778686523,0.0018172085146943573,0.9798778891563416
96,96,0.0011081893304362893,0.9887247681617737,0.0017430656334909145,0.9806463122367859
97,97,0.0010941273644566535,0.9888763427734375,0.0018144621135434136,0.9799140691757202
98,98,0.0011130542228929697,0.9886347055435181,0.0017591813411854673,0.9805426001548767
99,99,0.0011077602878212928,0.9886861443519592,0.001779460653779097,0.9802739024162292
