,epoch,train_mse,train_r2,test_mse,test_r2
0,0,0.05844507832080126,0.3978893756866455,0.01449908927315846,0.8402224779129028
1,1,0.01704931577667594,0.8235982656478882,0.017952247872017324,0.7997612953186035
2,2,0.014570957098156213,0.8493788838386536,0.017926661588717252,0.8005181550979614
3,3,0.01190827815234661,0.8769728541374207,0.009121426701312885,0.8979629278182983
4,4,0.010724584702402354,0.8891090154647827,0.009730748803121969,0.8908653259277344
5,5,0.009400295168161392,0.9027225375175476,0.004996783231035806,0.9445853233337402
6,6,0.007925001250579954,0.9181486368179321,0.007711296726483852,0.9143222570419312
7,7,0.0067773817032575605,0.930065393447876,0.006830485159298405,0.9242804646492004
8,8,0.005786444719880819,0.9402676224708557,0.00412857010087464,0.9540701508522034
9,9,0.005133302541449666,0.9471959471702576,0.0036275825113989413,0.9597935080528259
10,10,0.004582846384495497,0.9526996612548828,0.005247287466772832,0.9416599273681641
11,11,0.004340717928484082,0.9551618099212646,0.003415588078496512,0.9622327089309692
12,12,0.0039487935788929465,0.9592544436454773,0.0030067509069340304,0.9665479063987732
13,13,0.003749005824327469,0.9612813591957092,0.0029204590609879233,0.9675172567367554
14,14,0.003712665678933263,0.9617468118667603,0.003148037794744596,0.9651948809623718
15,15,0.003681218625977635,0.9620471000671387,0.004965320018527564,0.945221483707428
16,16,0.003276794834062457,0.9661886692047119,0.004654474250855856,0.9479748010635376
17,17,0.0028618194302543996,0.9705016613006592,0.0026233464013785124,0.9710013270378113
18,18,0.0025513117695227265,0.9737167358398438,0.0025325481401523575,0.9719309210777283
19,19,0.0027575823878869415,0.9716192483901978,0.0019620769926405046,0.9782110452651978
20,20,0.00216892618406564,0.9777262806892395,0.00200819850579137,0.9777247309684753
21,21,0.0021955615151673553,0.9774729609489441,0.001912434079713421,0.9788485765457153
22,22,0.002251355738379061,0.9768153429031372,0.002041200717940228,0.9774502515792847
23,23,0.0019125459538772702,0.9803818464279175,0.0023109344656404573,0.9743682146072388
24,24,0.001868712023831904,0.9807823300361633,0.0017991358108702116,0.9799249768257141
25,25,0.0018870583111420273,0.9806075692176819,0.0019921250932384282,0.9779748320579529
26,26,0.001728600230999291,0.9822502732276917,0.002339518105145544,0.9740160703659058
27,27,0.0016065699732862413,0.9835199117660522,0.0013182727652747417,0.9854240417480469
28,28,0.0015543582341633736,0.9840468168258667,0.0014798950978729408,0.9837051033973694
29,29,0.0014588623689487576,0.9850424528121948,0.0014075726285227574,0.9844605922698975
30,30,0.0013976883278228342,0.9856491684913635,0.001320122682955116,0.9854921698570251
31,31,0.0013925536689348519,0.9856961369514465,0.0012152027302363422,0.9865713715553284
32,32,0.0012019833968952298,0.9876849055290222,0.0012310661040828563,0.9864118099212646
33,33,0.0012023845771327614,0.9876806735992432,0.0013361432356759906,0.9852693676948547
34,34,0.0013967747292481362,0.985648512840271,0.0030957516355556436,0.9654809236526489
35,35,0.0012887167730368675,0.9867773056030273,0.0013885687258152757,0.9846066832542419
36,36,0.0010949714719317852,0.9887810349464417,0.0012451060647435952,0.9862625598907471
37,37,0.001115831553004682,0.9885765314102173,0.0011089934523624834,0.9877322912216187
38,38,0.0009529939442873001,0.9902413487434387,0.001086313897758373,0.9880847930908203
39,39,0.0010074298204854131,0.98967444896698,0.0013579150727309752,0.9849146008491516
40,40,0.0009412795952521265,0.9903449416160583,0.000798468014181708,0.9911580085754395
41,41,0.0008869693982414902,0.990911066532135,0.0010900694051088067,0.9879217743873596
42,42,0.0008383826070930809,0.991409957408905,0.0009203905065078288,0.9898065328598022
43,43,0.0008910796162672341,0.990882396697998,0.0007977271252457285,0.9911996126174927
44,44,0.000927045077085495,0.9905010461807251,0.0009569251706125215,0.9894387722015381
45,45,0.0007571936883032322,0.992267906665802,0.0008202696753869532,0.9908938407897949
46,46,0.0008072471688501537,0.9917196035385132,0.0009960838688130025,0.9889880418777466
47,47,0.0007459915289655328,0.9923790693283081,0.0009563455041643465,0.9893994331359863
48,48,0.0007165502840653062,0.9926742315292358,0.0011520351199578727,0.9871949553489685
49,49,0.0007664286596700549,0.9921472668647766,0.00076995162453386,0.9914766550064087
