,epoch,train_mse,train_r2,test_mse,test_r2
0,0,0.027536259506829083,0.7180377244949341,0.011158300021663308,0.8761822581291199
1,1,0.01299251541029662,0.8661870360374451,0.012320425897836685,0.8634169101715088
2,2,0.012424713876098394,0.8721429705619812,0.010199477288872003,0.8871669769287109
3,3,0.011755620630457998,0.8789363503456116,0.010229910066351294,0.8865605592727661
4,4,0.011728088171221316,0.8789392709732056,0.011560770288109779,0.8716853857040405
5,5,0.010656867927405984,0.8900009393692017,0.009787988685071468,0.8916884660720825
6,6,0.010290272751823067,0.8937853574752808,0.010222577568143607,0.8865236043930054
7,7,0.010231033844407648,0.8943424820899963,0.009848683014512062,0.8902469277381897
8,8,0.009978387017268688,0.8970376253128052,0.008988160712644458,0.9002541899681091
9,9,0.009819055066909641,0.8987802863121033,0.009544649168848991,0.894079327583313
10,10,0.00951688278093934,0.9017651677131653,0.008774785861372947,0.9023939371109009
11,11,0.009449762710370123,0.9024842381477356,0.008214878452941774,0.9088019728660583
12,12,0.009363004236482083,0.9033323526382446,0.00967746540904045,0.8924698233604431
13,13,0.009279126577079296,0.9040817022323608,0.008367950646206736,0.9072315096855164
14,14,0.00921366557572037,0.9048370718955994,0.008216572429984808,0.9087778329849243
15,15,0.009240355560090393,0.9047101140022278,0.009264944396913052,0.8971141576766968
16,16,0.009176301809493453,0.9051463603973389,0.008299232393503189,0.9078953266143799
17,17,0.009101856831461192,0.9062222242355347,0.00809087804146111,0.9101781845092773
18,18,0.009135859657078981,0.9056738615036011,0.008688567733392119,0.9034289121627808
19,19,0.008965163411106914,0.9075294137001038,0.008154464127495886,0.9097306132316589
20,20,0.008988129534292967,0.9070208072662354,0.008783794365823269,0.9025923609733582
21,21,0.008946836269926279,0.9076825976371765,0.007951876660808922,0.9116711616516113
22,22,0.008839218154549598,0.9088026881217957,0.007931370243430137,0.9121845364570618
23,23,0.008778780271299183,0.9095919132232666,0.008315491676330566,0.9077531695365906
24,24,0.008803993008565157,0.9091401696205139,0.007912881696596742,0.9117715358734131
25,25,0.00876999294757843,0.9095224142074585,0.00830790375545621,0.9073901176452637
26,26,0.008819525685859845,0.9089284539222717,0.007855779940262438,0.9128122925758362
27,27,0.008705229199957103,0.9100565314292908,0.007941476065665483,0.9118635654449463
28,28,0.008787844125181436,0.9093253016471863,0.007817729013040661,0.9135733842849731
29,29,0.008685369241982698,0.9102885723114014,0.008087101379409432,0.9100816249847412
30,30,0.008695525495801121,0.9101860523223877,0.007802553735673428,0.9132847189903259
31,31,0.00863662339700386,0.9106462001800537,0.00781989029981196,0.9130846858024597
32,32,0.008633243805263192,0.9107245206832886,0.007975741608068347,0.9112945795059204
33,33,0.008673992966301738,0.9104676246643066,0.007921847198158503,0.9118999242782593
34,34,0.00863010259438306,0.9108569025993347,0.007920670920982958,0.9122180342674255
35,35,0.008614070314448326,0.9110317826271057,0.0077711641006171705,0.9136104583740234
36,36,0.00858200251031667,0.9114677906036377,0.00792067102342844,0.9117348790168762
37,37,0.008575006938073785,0.9114277362823486,0.007796081760898232,0.9134864807128906
38,38,0.008573023108765484,0.9115866422653198,0.007989080853760242,0.9112745523452759
39,39,0.008619197450112552,0.9110304713249207,0.007824825953692199,0.9130377173423767
40,40,0.008518536597024649,0.9120293855667114,0.007862540325149894,0.9121946096420288
41,41,0.008557989332824945,0.9115777611732483,0.00789078614488244,0.9122498035430908
42,42,0.008527945515234024,0.9119789004325867,0.007955382714048028,0.9118849039077759
43,43,0.008494539839215576,0.9122071266174316,0.007822749784216284,0.9128298163414001
44,44,0.008461252522654832,0.9125415682792664,0.00789809550344944,0.9122786521911621
45,45,0.00850535736558959,0.9121626615524292,0.007862949738278986,0.9125222563743591
46,46,0.008465170128736646,0.9125419855117798,0.007840344788506627,0.9130111336708069
47,47,0.008430851597338914,0.9131306409835815,0.008107453061267733,0.9097523093223572
48,48,0.008488192243035883,0.9124772548675537,0.007916102681308984,0.9118038415908813
49,49,0.008414650659542531,0.9130415320396423,0.007763531254604459,0.9141196608543396
50,50,0.008400287810713053,0.9134126901626587,0.008023352172225714,0.9108148217201233
51,51,0.008388192171230912,0.9134486317634583,0.007783159924671054,0.9130078554153442
52,52,0.00838161062449217,0.9134408831596375,0.008005234250798821,0.9109013080596924
53,53,0.008375305495923385,0.9134445190429688,0.008089411355555057,0.9095640182495117
54,54,0.008371313314884901,0.9136120676994324,0.007864162858575583,0.9126471281051636
55,55,0.008363301498815418,0.9135212302207947,0.00779217785783112,0.9132604598999023
56,56,0.00840434027975425,0.913144588470459,0.007743994874879718,0.9141439199447632
57,57,0.008353061160072684,0.9136151671409607,0.007704628329724073,0.9145570993423462
58,58,0.008277489883359522,0.9144741892814636,0.0076898212414234874,0.914359450340271
59,59,0.008306528013199567,0.914188802242279,0.007808748308569193,0.913396418094635
60,60,0.008307054285425693,0.9140796661376953,0.007772182852029801,0.9135286808013916
61,61,0.008300045939628034,0.9140820503234863,0.0077409847360104325,0.9140430092811584
62,62,0.008287518864497542,0.9144713878631592,0.00770627667196095,0.914145827293396
63,63,0.00826136459922418,0.9145826101303101,0.007790013255551458,0.9135298132896423
64,64,0.008250992136541754,0.914834201335907,0.007682192582637071,0.9146630167961121
65,65,0.008244937920942903,0.9148547649383545,0.007716019129380584,0.9145551919937134
66,66,0.008267506428528576,0.9144729375839233,0.0076358028184622525,0.9150976538658142
67,67,0.008250137600582092,0.9147742390632629,0.007620137397199869,0.9152896404266357
68,68,0.008183347945101558,0.9153980016708374,0.007660877937451005,0.914857804775238
69,69,0.008204271550290286,0.9151191711425781,0.0076643858067691325,0.9149219989776611
70,70,0.00821069196658209,0.9150551557540894,0.007780443482100964,0.9134157299995422
71,71,0.008194531293585897,0.9152493476867676,0.007662064438685775,0.9147889614105225
72,72,0.008187446413096041,0.9154461026191711,0.007635541465133428,0.9150464534759521
73,73,0.00817274012370035,0.9155636429786682,0.007622641494497657,0.915368378162384
74,74,0.008157193963881582,0.9157420992851257,0.007681013312190771,0.9146561026573181
75,75,0.008124550265725701,0.9160638451576233,0.0076254912801086904,0.91524738073349
76,76,0.008132707618642598,0.9159379005432129,0.007642256289720535,0.9150021076202393
77,77,0.00810842878324911,0.9162709712982178,0.007732544377446174,0.913985013961792
78,78,0.008122349334415049,0.9161139130592346,0.007619784858077764,0.9151657223701477
79,79,0.008092798608355224,0.9163835644721985,0.007612998068332672,0.9153875708580017
80,80,0.008125671360641717,0.916047990322113,0.007700773043558001,0.9144931435585022
81,81,0.008084489373024552,0.9163453578948975,0.007640552027150988,0.9149858951568604
82,82,0.008106019153259694,0.9163402318954468,0.007637619940564036,0.9149088859558105
83,83,0.00806505790585652,0.9166703820228577,0.007617511890828609,0.9153755903244019
84,84,0.00802593917120248,0.9171069860458374,0.007614143172279,0.9154168367385864
85,85,0.008055606376379728,0.916734516620636,0.007667129522189498,0.9146613478660583
86,86,0.00805053591914475,0.9168432950973511,0.0076656507179141044,0.9144092202186584
87,87,0.008011948525439948,0.9172621369361877,0.007670979283750057,0.9148934483528137
88,88,0.008013770723249764,0.9171466827392578,0.00767764650285244,0.9146018028259277
89,89,0.00800693156151101,0.9175055623054504,0.007638752572238445,0.9149588346481323
90,90,0.008039608852472156,0.9170231819152832,0.007619196362793445,0.915265679359436
91,91,0.007987702358979732,0.9175480008125305,0.007600839864462614,0.9152534604072571
92,92,0.0080029037008062,0.9173544645309448,0.007603540975600481,0.9152956008911133
93,93,0.007992320188321174,0.917559027671814,0.007646291248500347,0.9147769808769226
94,94,0.007966939973179252,0.9177770018577576,0.007568280983716249,0.9157497882843018
95,95,0.007977723817341029,0.9176525473594666,0.007621276123449206,0.9153279662132263
96,96,0.00798711356986314,0.9175482392311096,0.007606280438601971,0.9152769446372986
97,97,0.00796195935830474,0.9178974628448486,0.007662465244531631,0.914605975151062
98,98,0.00798169227130711,0.9174710512161255,0.007630071828141808,0.915078341960907
99,99,0.00794420054461807,0.9177391529083252,0.0076094458252191546,0.9155954718589783
