,epoch,train_mse,train_r2,test_mse,test_r2,grad_norm
0,0,0.036002991326153276,0.6314570307731628,0.010927894269116223,0.8784911632537842,0.0
1,1,0.013106066733598709,0.8649833798408508,0.014244493359001353,0.8413733243942261,0.0
2,2,0.01223592733591795,0.8738545179367065,0.010384163571870886,0.8845095038414001,0.0
3,3,0.012279561836272478,0.8732976913452148,0.01170125397038646,0.8700681328773499,0.0
4,4,0.011106590025126935,0.8852242231369019,0.009127038560109213,0.8985239267349243,0.0
5,5,0.01112694801390171,0.8853012323379517,0.009434609630261548,0.8948696851730347,0.0
6,6,0.010461376689374446,0.8918986916542053,0.009063384670298547,0.899170994758606,0.0
7,7,0.009997108578681945,0.8968092203140259,0.009011516202008352,0.899592399597168,0.0
8,8,0.009974946271628142,0.8969923257827759,0.0085500256245723,0.9050081968307495,0.0
9,9,0.009371313594281673,0.903368353843689,0.008804117314866744,0.9022729396820068,0.0
10,10,0.009546907763928175,0.9013746976852417,0.008711901711649261,0.9032543301582336,0.0
11,11,0.009459705468267202,0.9021508097648621,0.008634568031993695,0.9041842222213745,0.0
12,12,0.00916326517984271,0.9053090810775757,0.00800285032892134,0.9107504487037659,0.0
13,13,0.009077985234558583,0.9062066674232483,0.007904254962340929,0.9122387766838074,0.0
14,14,0.009063753925263882,0.9062678217887878,0.008930802825489081,0.9006360173225403,0.0
15,15,0.008996918726712466,0.9071465134620667,0.0078817272442393,0.9122346639633179,0.0
16,16,0.008882221192121505,0.9083269834518433,0.007815808698069304,0.9128872156143188,0.0
17,17,0.008588355280458928,0.9111427068710327,0.007916295056929812,0.9121390581130981,0.0
18,18,0.008516816720366478,0.9119269251823425,0.007555647200206295,0.9160361289978027,0.0
19,19,0.008613190840929747,0.9111768007278442,0.007415410364046693,0.9178298711776733,0.0
20,20,0.008421446826308967,0.9131925702095032,0.008077867503743619,0.9103037118911743,0.0
21,21,0.008402529373764992,0.9132386445999146,0.007191652242909186,0.9200237393379211,0.0
22,22,0.008269201364368201,0.9146708846092224,0.0072756570152705535,0.9192075729370117,0.0
23,23,0.007988662235438823,0.9174302220344543,0.007213905046228319,0.9199005961418152,0.0
24,24,0.008137356717139483,0.9159721732139587,0.007020634031505324,0.9219886660575867,0.0
25,25,0.007776501700282097,0.9197643995285034,0.00749951068428345,0.9169967174530029,0.0
26,26,0.007576002936810255,0.9218118190765381,0.007050986838294193,0.9218257069587708,0.0
27,27,0.007315916612744331,0.9245709776878357,0.006897463128552772,0.9232813119888306,0.0
28,28,0.007116655416786671,0.9265799522399902,0.00718822622729931,0.9202247262001038,0.0
29,29,0.006957229152321815,0.9282013773918152,0.0063245237251976505,0.9300452470779419,0.0
30,30,0.006690358567982912,0.9309977293014526,0.005835320844198577,0.9352367520332336,0.0
31,31,0.006328205481171608,0.9347589015960693,0.006284804272581823,0.9302513003349304,0.0
32,32,0.006110143415629864,0.9370043277740479,0.00642287170921918,0.9292268753051758,0.0
33,33,0.00624163861759007,0.9355539679527283,0.005392659644712694,0.9404734373092651,0.0
34,34,0.00589236305654049,0.9391917586326599,0.005588481908489484,0.937828779220581,0.0
35,35,0.005840482641011477,0.9397736191749573,0.00516879928909475,0.942776620388031,0.0
36,36,0.005698833771049976,0.9411664009094238,0.00583586648281198,0.9356564879417419,0.0
37,37,0.005781422760337591,0.9404804706573486,0.0050556402347865514,0.9438389539718628,0.0
38,38,0.005508857347071171,0.9431251287460327,0.005511738709174097,0.9390755891799927,0.0
39,39,0.005102017106488347,0.9473571181297302,0.0047040259596542455,0.9477795362472534,0.0
40,40,0.005426492698490619,0.943935751914978,0.005340384959708899,0.9408515095710754,0.0
41,41,0.005241996759548783,0.9458492398262024,0.005283453181618825,0.9413626790046692,0.0
42,42,0.005099348025396466,0.9474015235900879,0.004853548467508517,0.9463551044464111,0.0
43,43,0.0049903684575110675,0.9486153721809387,0.004656024779251311,0.9481515288352966,0.0
44,44,0.004837061256170273,0.9500607848167419,0.005412048354628496,0.9393072128295898,0.0
45,45,0.00482678110525012,0.9502391815185547,0.004839928034925833,0.9464425444602966,0.0
46,46,0.0049658279661089185,0.948780357837677,0.004804548807442188,0.9464542865753174,0.0
47,47,0.004787005763500929,0.9506164193153381,0.0060091150080552325,0.9338839054107666,0.0
48,48,0.004850276561453939,0.9499779343605042,0.005164154848898761,0.9425234198570251,0.0
49,49,0.004669741749763489,0.9518013596534729,0.004399421995913144,0.9512260556221008,0.0
50,50,0.004663707813248038,0.9518560767173767,0.004850070312386379,0.946478545665741,0.0
51,51,0.004448042010888457,0.9541613459587097,0.004340633560786955,0.9516985416412354,0.0
52,52,0.004507032042369246,0.9534739255905151,0.004871393524808809,0.9458553791046143,0.0
53,53,0.004326696736738086,0.9553781151771545,0.004288677133445162,0.9523206353187561,0.0
54,54,0.004133733529597521,0.9573606252670288,0.0040062996704364195,0.9555642008781433,0.0
55,55,0.004321758057922125,0.9554268717765808,0.004291941215342376,0.9522368311882019,0.0
56,56,0.004369386490434408,0.9549705982208252,0.004619124541932251,0.9487209320068359,0.0
57,57,0.003862137032672763,0.9600996971130371,0.004225962664349936,0.9529632329940796,0.0
58,58,0.003981568051502109,0.958917498588562,0.003934048050723504,0.956222414970398,0.0
59,59,0.003920188354328275,0.9596808552742004,0.004563831724226475,0.9497766494750977,0.0
60,60,0.003876375462859869,0.9600296020507812,0.003791876806644723,0.9575921893119812,0.0
61,61,0.003990416837856173,0.9589340090751648,0.0037167683913139626,0.9584088921546936,0.0
