,epoch,train_mse,train_r2,test_mse,test_r2,grad_norm
0,0,0.11782025234401226,-0.217787504196167,0.016366122930776328,0.8191362023353577,inf
1,1,0.02436638755351305,0.7482434511184692,0.03140962024917826,0.6505831480026245,3.412904881477356
2,2,0.02523263480514288,0.7391008138656616,0.011415843677241355,0.8718752264976501,3.289017689228058
3,3,0.016519058369100094,0.8292206525802612,0.012742150167468935,0.8581122159957886,2.2718110074996947
4,4,0.01361661797016859,0.8590632081031799,0.008549080506782047,0.9048597812652588,1.812195740222931
5,5,0.012251439183950424,0.8735241889953613,0.005535324264201336,0.9385721683502197,1.8709330263137818
6,6,0.008273020882159471,0.9144144058227539,0.004959449994203169,0.9444331526756287,1.4640927526950835
7,7,0.006559284267947078,0.9322316646575928,0.004197605150693562,0.9533997178077698,1.0384504742622376
8,8,0.006262332275509834,0.9352920651435852,0.003595332644181326,0.9605052471160889,1.1217085589170457
9,9,0.004248942656442523,0.9562025666236877,0.003858489391859621,0.957064151763916,0.6878116401433945
10,10,0.004075231436640024,0.957923173904419,0.002603335597086698,0.9711666703224182,0.7667292984724045
11,11,0.004632013643160462,0.9520965218544006,0.0027426955057308078,0.9696020483970642,0.7388379826545716
12,12,0.0029955586967989802,0.9690938591957092,0.002067553621600382,0.9769738912582397,0.5376112390756607
13,13,0.0029989142203703523,0.9690687656402588,0.0024840875339577906,0.9724224209785461,0.5793615458011627
14,14,0.0022195459026843308,0.9771150350570679,0.0017288619783357717,0.980861485004425,0.40418839126825334
15,15,0.002089591419324279,0.978495717048645,0.002962971120723523,0.9670038819313049,0.45984237164258956
16,16,0.0019704126827418803,0.9797227382659912,0.0016102706977108028,0.9820165038108826,0.42953099465370176
17,17,0.001891802984289825,0.9804839491844177,0.0018280237272847444,0.9795975089073181,0.4242797316908836
18,18,0.001739118198864162,0.9820647239685059,0.0017397902374796104,0.9806311130523682,0.4061363949775696
19,19,0.0013691493733786046,0.9859414100646973,0.0014189102803356946,0.9842806458473206,0.2663357008099556
20,20,0.0013703102320432663,0.9859325289726257,0.001935687610966852,0.9785241484642029,0.33466799134016034
21,21,0.0013925026641227304,0.9856774210929871,0.0012506016464612912,0.9860742092132568,0.3495331911444664
22,22,0.0013134818403050304,0.9865033626556396,0.001720078886137344,0.9808663129806519,0.337932109862566
23,23,0.001204327407758683,0.9876075387001038,0.0012010352384095313,0.9867165684700012,0.30945348647236826
24,24,0.0011261023059487344,0.9884282946586609,0.001355128850264009,0.9849420189857483,0.27075083112716675
25,25,0.0010812631249427795,0.9889065027236938,0.001488551526563242,0.9834039211273193,0.2515271809697151
26,26,0.0010658644381910563,0.9890588521957397,0.0013110094078001566,0.9854164719581604,0.2996733276247978
27,27,0.0010049445498734712,0.9896955490112305,0.001139308780693682,0.987557053565979,0.2811017870604992
28,28,0.0009598981193266809,0.990157961845398,0.0008621553042758023,0.9904600977897644,0.25358854535222053
29,29,0.0009026479157619178,0.9907405376434326,0.0011661999324132921,0.9870395064353943,0.26568463879823684
30,30,0.0008613719749264419,0.9911711812019348,0.0007574769224447664,0.9917022585868835,0.23535693940520286
31,31,0.0008239507819525898,0.991563081741333,0.0007240034483402269,0.9920212030410767,0.237612653195858
32,32,0.0009066061459016055,0.990709125995636,0.0008109124646580312,0.9910221099853516,0.2564879041314125
33,33,0.0007783415210433304,0.9920207262039185,0.0007456951116182609,0.9917054176330566,0.22345882040262222
34,34,0.0007729666358791291,0.9920845031738281,0.0010057165964099113,0.988908052444458,0.23442094978690148
35,35,0.0008956632541958242,0.9908172488212585,0.001066338087184704,0.988184928894043,0.24445238083600998
36,36,0.000745033684419468,0.9923681020736694,0.0007713071809121175,0.9914714694023132,0.20002471861243248
37,37,0.0006787943763192743,0.9930703043937683,0.0006683120063826209,0.9926388263702393,0.20578864505887032
38,38,0.000630269410321489,0.9935517907142639,0.0006070019526305259,0.9932599663734436,0.17590277311205865
39,39,0.0006955747264437378,0.9928795695304871,0.0011170141824550228,0.9876279830932617,0.19938446429371834
40,40,0.0007598641500808299,0.9922042489051819,0.0006181853686939576,0.9931902289390564,0.22262279254198075
41,41,0.0006155641721561551,0.9937008619308472,0.0005975641406621435,0.9934619665145874,0.16925668758153917
42,42,0.0006735988454893232,0.9931097030639648,0.0005997135376674123,0.9933867454528809,0.18444374626874924
43,43,0.0006298840804956854,0.9935711622238159,0.0011620653658610536,0.987185001373291,0.1831946089863777
44,44,0.0006732493066228927,0.993109405040741,0.0008121996906993445,0.9910101890563965,0.18822843924164773
45,45,0.00061959537724033,0.9936673641204834,0.0007716602594882715,0.9914761781692505,0.1776025537252426
46,46,0.0006205567300785333,0.9936525821685791,0.0007902260240371106,0.9912216067314148,0.1783762346804142
47,47,0.0005660634934902191,0.9942185282707214,0.0009258343798137503,0.989721417427063,0.1512579178959131
48,48,0.0005580086759291589,0.9943046569824219,0.0007364587436313741,0.9918140172958374,0.15590861113369464
49,49,0.0006663510182406753,0.9931765198707581,0.0008505153928126674,0.9906224608421326,0.1832927974164486
50,50,0.0005119443729054183,0.9947740435600281,0.0006244080677788588,0.9930886030197144,0.13470423558354377
51,51,0.00047699050791561603,0.9951428771018982,0.0004779562514158897,0.9947437047958374,0.12884502682089805
52,52,0.00047012401139363646,0.9952061176300049,0.0009149999968940392,0.9899471998214722,0.13838799782097339
53,53,0.0005919437515549362,0.993954598903656,0.0006367122705341899,0.9930394291877747,0.17505559796094894
54,54,0.0005695962803438306,0.9941793084144592,0.0004797062047146028,0.9947105050086975,0.15619440227746964
55,55,0.0004677269272506237,0.9952345490455627,0.0005542798062379006,0.9938761591911316,0.1298527117371559
56,56,0.0005555558118503541,0.9943317174911499,0.0007637080452695955,0.9915590882301331,0.1529914990067482
57,57,0.0005854897561948746,0.9940043687820435,0.0007790525141899707,0.9914474487304688,0.15103833130002023
58,58,0.0004519623393425718,0.995400607585907,0.0006310595053946599,0.9930458664894104,0.12500054560601712
59,59,0.0004386540554696694,0.995546281337738,0.0005348708064047969,0.9941082000732422,0.11529547448456287
60,60,0.0005217835574876517,0.9946749210357666,0.0007239790029416326,0.9920240640640259,0.1529655737131834
61,61,0.0005127366536762565,0.9947778582572937,0.0007871930592955323,0.991276741027832,0.13637681950628758
62,62,0.0004867359271738678,0.9950371980667114,0.0004663671807065839,0.9948561787605286,0.13258721950650215
63,63,0.00044200694561004637,0.9954992532730103,0.00043327743696863763,0.9952482581138611,0.1245366830676794
64,64,0.0003668115905020386,0.9962870478630066,0.00035137991653755307,0.9961584806442261,0.08930538812279701
65,65,0.0004424645494436845,0.9954960942268372,0.0010302193459210685,0.9886384010314941,0.1162843382358551
66,66,0.000469714896986261,0.9952142238616943,0.0007314382874028524,0.9919591546058655,0.11728846111893654
67,67,0.0004441569549962878,0.9954805970191956,0.00041089903061219957,0.9955152869224548,0.11607604172825814
68,68,0.0004172844394342974,0.9957597255706787,0.00039497318175563123,0.9956920742988586,0.1243407596051693
69,69,0.000452375196502544,0.9953960180282593,0.0005043763339926954,0.9944504499435425,0.1156923971325159
70,70,0.0004062198174651712,0.9958721995353699,0.00044883418740937486,0.995110034942627,0.10987716087698937
71,71,0.0004093682821840048,0.9958399534225464,0.0004434074799064547,0.9951416850090027,0.1041587035804987
72,72,0.0004518887302838266,0.995398759841919,0.00044041303863195935,0.9952391982078552,0.12341699856519699
73,73,0.00036680081207305195,0.9962764382362366,0.0003633387996160309,0.9960532784461975,0.09644251209497452
74,74,0.0004285972121870145,0.9956414103507996,0.000644603594992077,0.9929167032241821,0.12135187104344368
75,75,0.00040129162720404566,0.9959319233894348,0.00039434964310203213,0.9956680536270142,0.10880847658216954
76,76,0.000335287555353716,0.9966024160385132,0.00040595282825961476,0.9955748915672302,0.08715565204620361
77,77,0.00032661361689679326,0.9967004656791687,0.00045568721452582395,0.9949950575828552,0.09283215726912021
78,78,0.00034175887436140327,0.9965459704399109,0.00034134484576497925,0.9962608814239502,0.08593663781881332
79,79,0.00034893262560945,0.9964664578437805,0.0004135964018132654,0.9954478144645691,0.10026994962990284
80,80,0.0003602465233998373,0.9963523149490356,0.0003946600918425247,0.9956797957420349,inf
81,81,0.00029324124148115513,0.9970484972000122,0.000390929936656903,0.99575275182724,0.08078794465959072
82,82,0.00034169830288738014,0.9965451955795288,0.00040466209065925796,0.9955493211746216,0.09287013928592205
83,83,0.00031608681031502784,0.996807873249054,0.00034936575048050145,0.9962115287780762,0.08803189055621624
84,84,0.0002905130386352539,0.9970734119415283,0.00037597224581986666,0.9958992600440979,0.0827503854483366
85,85,0.00040291970351245257,0.9959137439727783,0.00045204811613075435,0.9950469732284546,0.10788068988919258
86,86,0.00036336306284647435,0.9963073134422302,0.000434907345152169,0.9952446222305298,0.09662680351734161
87,87,0.00028320762608200314,0.9971460700035095,0.0003481560033833375,0.9961811304092407,0.07565036921948194
88,88,0.0003178262755973265,0.9967974424362183,0.00041397506538487505,0.9954854846000671,0.08936540821194648
89,89,0.0002970355395227671,0.997005820274353,0.0004047903612445225,0.9955582022666931,0.08055026489496231
90,90,0.0002703263690927997,0.9972807765007019,0.00044027133935742313,0.9951856136322021,0.07423862290382385
