,epoch,train_mse,train_r2,test_mse,test_r2
0,0,0.029810411885380746,0.6951867341995239,0.011880285339429975,0.8681713342666626
1,1,0.012456730630248785,0.8715952634811401,0.010853654792299494,0.8793936967849731
2,2,0.011724779102951288,0.8793502449989319,0.010704084677854553,0.8817546963691711
3,3,0.01169393303245306,0.8797056078910828,0.010583758776192553,0.8830176591873169
4,4,0.011258699163794518,0.8840502500534058,0.00944872893160209,0.8949562907218933
5,5,0.01127298355847597,0.8836728930473328,0.009710726779303513,0.8921539187431335
6,6,0.01072081296145916,0.8895022869110107,0.009946041551302187,0.8895167112350464
7,7,0.01045149077102542,0.8922838568687439,0.009546760673401877,0.8934363722801208
8,8,0.009907786808907986,0.8977679014205933,0.008803924225503579,0.9026630520820618
9,9,0.009679042663425208,0.9004181623458862,0.008750370499910787,0.9030181765556335
10,10,0.009603115923702717,0.9008130431175232,0.008689975991728716,0.9030243754386902
11,11,0.009484953518956899,0.901949942111969,0.008424921063124202,0.9060817956924438
12,12,0.009259994130581617,0.9043267369270325,0.008416010605287738,0.9063665866851807
13,13,0.009292760718613863,0.9038722515106201,0.008097545258351602,0.9102134704589844
14,14,0.009266956444829702,0.9043591022491455,0.009120191883994266,0.898516833782196
15,15,0.009239634785801172,0.9045944809913635,0.009025879830005579,0.8996214866638184
16,16,0.009143393483012914,0.9054765701293945,0.008026729788980447,0.9109489917755127
17,17,0.009038174152374267,0.9065788984298706,0.00792807039397303,0.9116742014884949
18,18,0.009105289537459612,0.9058595299720764,0.00809732751804404,0.9098791480064392
19,19,0.008933711629360915,0.9077663421630859,0.008185308790416457,0.9092653393745422
20,20,0.009140443183481693,0.9057045578956604,0.008229652143199928,0.9086964130401611
21,21,0.00885627782344818,0.908735990524292,0.007974831212777644,0.9115750789642334
22,22,0.009064493879675865,0.9062745571136475,0.008162689278833568,0.9091787934303284
23,23,0.008945852153003215,0.9077560901641846,0.008177161900675856,0.9089475274085999
24,24,0.008846075743436814,0.9085714817047119,0.008190563079551794,0.9087501764297485
25,25,0.008792039908468724,0.9092069268226624,0.008085451074293815,0.9101536870002747
26,26,0.008812943670898675,0.9089868664741516,0.008062864755629562,0.9105633497238159
27,27,0.00878635661676526,0.909327507019043,0.007814391414285637,0.9133269190788269
28,28,0.008748144444078208,0.9096391797065735,0.007836403441615403,0.9131250381469727
29,29,0.008913611549884081,0.9080010652542114,0.007822696745279245,0.9129263162612915
30,30,0.008766973987221718,0.9093947410583496,0.007856381474994123,0.9128668308258057
31,31,0.0086420314386487,0.9106513261795044,0.007742270259768702,0.9139807224273682
32,32,0.008709220245480537,0.9100757241249084,0.008448705324553885,0.9065502285957336
33,33,0.00884806940332055,0.9086189270019531,0.007905313876108266,0.9124308824539185
34,34,0.008690725669264793,0.9101791381835938,0.007948618702357635,0.9117956757545471
35,35,0.008740165822207928,0.9097331166267395,0.0083378245763015,0.9075554609298706
36,36,0.00872287954390049,0.9098977446556091,0.00781542000186164,0.9130617380142212
37,37,0.008717018309980631,0.9101008772850037,0.00827755314821843,0.9077017307281494
38,38,0.00870263934135437,0.9101094603538513,0.007777679697028361,0.9136685132980347
39,39,0.008518117655068635,0.9119747877120972,0.007764108871924691,0.9136800765991211
40,40,0.008594537444412709,0.9110764861106873,0.007803598142345436,0.9133962392807007
41,41,0.008622521232813598,0.9108263254165649,0.0079582097241655,0.9114325642585754
42,42,0.008640299763530493,0.9106322526931763,0.007764833149849437,0.9137471914291382
43,43,0.008553395885974169,0.9117114543914795,0.008071215226664208,0.9100977778434753
44,44,0.008651655681431293,0.9106090664863586,0.007683333446038887,0.9147951602935791
45,45,0.008582877848297357,0.9114631414413452,0.008514602057402954,0.9055038690567017
46,46,0.00864009739086032,0.9105984568595886,0.007941925709019415,0.9117615818977356
47,47,0.008545068334788084,0.911839485168457,0.007886733568739146,0.912696897983551
48,48,0.008552799556404353,0.9116780161857605,0.007940970681374893,0.9116517305374146
49,49,0.00854326220229268,0.9116399884223938,0.007722230424406007,0.9143829941749573
50,50,0.008556326400488616,0.9115338325500488,0.00781442373408936,0.9129921197891235
51,51,0.008588995918631553,0.9111872911453247,0.00796931482909713,0.9113293886184692
52,52,0.008573840253055095,0.9114062190055847,0.007837698256480508,0.9132671356201172
53,53,0.008625609792768956,0.9108875393867493,0.007870494810049422,0.9125095009803772
54,54,0.008425054155290128,0.9129654765129089,0.007720814901404083,0.9141920804977417
55,55,0.008489247187972069,0.9124345183372498,0.007824766886187717,0.9127421975135803
56,56,0.008499618098139762,0.9122700095176697,0.0080048693343997,0.9113101363182068
57,57,0.008459931820631027,0.9126284122467041,0.007934403198305517,0.9115960001945496
58,58,0.008410682331770659,0.9130029082298279,0.007708889126661234,0.9145113825798035
59,59,0.008420196767896414,0.912976086139679,0.008092411211691797,0.9102137684822083
60,60,0.008455319069325925,0.9124784469604492,0.007727335309027694,0.9140601754188538
61,61,0.008426284365355969,0.9130401015281677,0.0076952084637014195,0.9146944880485535
62,62,0.008392228737473488,0.9133097529411316,0.007732232261332683,0.9145231246948242
63,63,0.008447003733366728,0.912560224533081,0.007881324927438982,0.912264347076416
64,64,0.008391766715794802,0.9131695032119751,0.007734386235824786,0.9139318466186523
65,65,0.008384069252759219,0.9133803844451904,0.007621477328939363,0.9153106808662415
66,66,0.008400223672389984,0.9132592678070068,0.007699050023802556,0.9142100811004639
67,67,0.008346988797187805,0.913877546787262,0.0077221371757332236,0.9143869280815125
68,68,0.00835261370241642,0.9136958122253418,0.007574572169687599,0.9157307147979736
