,epoch,train_mse,train_r2,test_mse,test_r2,grad_norm
0,0,0.055728280156850815,0.42581844329833984,0.01950579829281196,0.7840932011604309,inf
1,1,0.025426039189100264,0.7366204857826233,0.03646364575251937,0.5944544672966003,3.566202747344971
2,2,0.030629661925137042,0.6836155652999878,0.009079494120669551,0.898972749710083,inf
3,3,0.01879849458858371,0.8058673143386841,0.010678303573513404,0.8812879323959351,2.5591158130168914
4,4,0.017127185679972172,0.8226457238197327,0.006578898144653067,0.9267316460609436,2.1979670305252075
5,5,0.010205062586814166,0.8945677280426025,0.005144165363162756,0.9428007006645203,1.6428490746021271
6,6,0.0072662681341171265,0.924934983253479,0.005780328254331835,0.935745358467102,1.236555111169815
7,7,0.006922464028000831,0.9284783005714417,0.005982092538033612,0.9333671927452087,1.1260646773576737
8,8,0.004919861437752843,0.949142575263977,0.003749562492885161,0.9584255814552307,0.7718973431587219
9,9,0.004301922990009189,0.9556223154067993,0.003530112393491436,0.960779070854187,0.7119086639881134
10,10,0.0037258532159030436,0.9615142345428467,0.0027196103255846538,0.969946026802063,0.722002606511116
11,11,0.0030863744877278805,0.9681957364082336,0.0026623652229318395,0.9705896973609924,0.49097311866283416
12,12,0.002715373375453055,0.9720075130462646,0.0023923113112687133,0.9736979007720947,0.5311946486830711
13,13,0.00221746095828712,0.9772046804428101,0.0023923218905110843,0.9732810258865356,0.4069091495871544
14,14,0.002142671898007393,0.977961003780365,0.0016855330832186155,0.9814145565032959,0.4369142897725105
15,15,0.0025617801258340477,0.9736502766609192,0.0034257508305017836,0.9620449542999268,0.49929781442880633
16,16,0.0018598791761323809,0.980854332447052,0.0024610960681457072,0.9727635979652405,0.37933763736486437
17,17,0.0015759905958548188,0.9838047027587891,0.0017468078949605115,0.9806393980979919,0.3248310517370701
18,18,0.0016647739093750716,0.982903242111206,0.0014344594419526402,0.9841267466545105,0.3703968807458878
19,19,0.0013169295387342572,0.986457347869873,0.0016202547412831336,0.9820670485496521,0.3171739233136177
20,20,0.001193014060612768,0.9877431392669678,0.0013329945431905799,0.9852196574211121,0.30712748581171034
21,21,0.0011106189284473657,0.9885917901992798,0.0011689490947901504,0.9869990944862366,0.2843942671716213
22,22,0.001190983229316771,0.9877516031265259,0.0011769858574552927,0.9868847727775574,0.3174809429645538
23,23,0.0009048626176081598,0.9907243251800537,0.0010906131374213146,0.9879285097122192,0.20207466186583042
24,24,0.0009489278085529804,0.9902748465538025,0.0011949421386816539,0.9867249131202698,0.2597962696552277
25,25,0.0009466717592440545,0.9902811050415039,0.0009758861488080584,0.9890937805175781,0.27213010492920875
26,26,0.0009624252752400935,0.9901236891746521,0.0009274960993934656,0.989800214767456,0.2696252769231796
27,27,0.0010604341989383101,0.9891213774681091,0.000975412362095085,0.9891780614852905,0.30318667948246003
28,28,0.0009531787200830877,0.9902409315109253,0.0009607186257198919,0.9893674850463867,0.28850686258077624
29,29,0.0008876962685026228,0.9908850789070129,0.0011409477556298953,0.9872807860374451,0.24569524067640305
30,30,0.0007735493096988649,0.9920778274536133,0.001128778019847232,0.9874895811080933,0.1993054562807083
31,31,0.0007890618252567947,0.9919204711914062,0.0010998256930179195,0.9878015518188477,0.24553664985299112
32,32,0.000676698702853173,0.9930763244628906,0.0008340389285876881,0.9907602071762085,0.19145819878578185
33,33,0.0007049446306191385,0.9927765130996704,0.0009005687097669579,0.9899721145629883,0.21913682717084884
34,34,0.0008408386665396392,0.9913696050643921,0.0011783439585997257,0.9869648218154907,0.26178810694813726
35,35,0.0006589341692160815,0.9932518005371094,0.0009102286658162484,0.9898846745491028,0.18557925948500634
36,36,0.0008562965448945761,0.9912317991256714,0.001141195478339796,0.9872645139694214,0.25505172497034073
37,37,0.0008025411197450012,0.9917690753936768,0.0006999908709985903,0.992214024066925,0.23477642880380153
38,38,0.0007777770080137998,0.9920431971549988,0.000667681315462687,0.9926750063896179,0.22672503048181533
39,39,0.0006933300353121013,0.9929065704345703,0.0007485829173674574,0.9917329549789429,0.19012722939252855
40,40,0.0005411655642092228,0.9944698214530945,0.0006411941394617315,0.992933452129364,0.15417492955923082
41,41,0.000639505838509649,0.9934564232826233,0.0007208342603917117,0.991985559463501,0.20072677892446517
42,42,0.00062399315321818,0.9936262369155884,0.0006760833093721885,0.9925016164779663,0.18521772947907447
43,43,0.0005799980270676315,0.9940736889839172,0.000915170019652578,0.9898658990859985,0.1584660836160183
44,44,0.0005224717133678495,0.9946596026420593,0.0006764423051208723,0.9925153255462646,0.1519880666732788
45,45,0.0005270957206375897,0.9946233034133911,0.0005885101718376973,0.993476390838623,0.15558411353826523
46,46,0.0005821854970417917,0.9940506815910339,0.000956527952439501,0.9895053505897522,0.16861192847788334
47,47,0.000664482589578256,0.99319988489151,0.0009604308943380602,0.9893103241920471,0.19171940702199936
48,48,0.0005666876493487507,0.9941984415054321,0.0008069546365732094,0.9910488128662109,0.15671993720531463
49,49,0.0005101537874434144,0.9947819113731384,0.0006045258014637511,0.9933110475540161,0.14041200290620326
50,50,0.0006115286867134273,0.9937406778335571,0.0007527745565312216,0.9916213750839233,0.16563647568225862
51,51,0.0005112156046088785,0.9947834014892578,0.0005795135821244912,0.9936230778694153,0.13669297069311143
52,52,0.0005147698493674398,0.9947465658187866,0.000675432953357813,0.9925253391265869,0.14114085890352726
53,53,0.0005842860389966518,0.9940201044082642,0.0007124151288735447,0.9921196103096008,0.17166175791621208
54,54,0.0006440522810444236,0.9934083223342896,0.0005924113838773337,0.9934795498847961,0.1564294658154249
55,55,0.0005074609257280827,0.9948129653930664,0.0007864245817472693,0.9913421869277954,0.14125244799256326
56,56,0.0005705594737082719,0.9941627383232117,0.0007560756475868402,0.9916062951087952,0.15415016201138496
57,57,0.0004725061831995845,0.99517422914505,0.0005995798019284848,0.9933542013168335,0.1210420995503664
58,58,0.0005325198778882623,0.9945564866065979,0.0007452930294675753,0.9917287230491638,0.13407127022743226
59,59,0.0007481934512034059,0.9923163652420044,0.0007233890828501899,0.9920023679733276,0.17315175712108613
60,60,0.0005434421142563224,0.9944615364074707,0.0005446113718790002,0.9940099716186523,0.1346319813877344
61,61,0.0004610669219400734,0.9953014850616455,0.0005538260484172497,0.9939273595809937,0.11495127803087235
62,62,0.0003761920273536816,0.9961777925491333,0.0005134639850439271,0.9943234324455261,0.09010004016757012
63,63,0.00043782840482890604,0.995539665222168,0.0005191892787479446,0.9942634105682373,0.1258339775055647
64,64,0.00037318184331525117,0.9962111711502075,0.0005124924382471363,0.9943549036979675,0.09968243699520826
