,epoch,train_mse,train_r2,test_mse,test_r2,grad_norm
0,0,0.08947504259645939,0.04569518566131592,0.02892290268625532,0.729602575302124,0.0
1,1,0.028381724804639817,0.7056711316108704,0.02613677297319685,0.7530593872070312,0.0
2,2,0.021408904269337656,0.7781484723091125,0.022233144247106144,0.7893900275230408,0.0
3,3,0.017732524164021015,0.8148767352104187,0.019071989293609346,0.8179038763046265,0.0
4,4,0.014152322374284267,0.8505541682243347,0.014865430471088206,0.8578276038169861,0.0
5,5,0.012674775812774897,0.8656060099601746,0.013439145870506763,0.872330904006958,0.0
6,6,0.014159794524312019,0.8502885103225708,0.012776102338518416,0.8795788288116455,0.0
7,7,0.013914736546576023,0.8518725037574768,0.013497255609503813,0.8746343851089478,0.0
8,8,0.01283944956958294,0.8635869026184082,0.01600775295602424,0.8474577069282532,0.0
9,9,0.012992801815271378,0.8621104955673218,0.012576150042670113,0.8854576945304871,0.0
10,10,0.011468207724392413,0.8786953091621399,0.014195568726531096,0.8686898350715637,0.0
11,11,0.012777047269046306,0.8644587397575378,0.013626042088227612,0.8746345043182373,0.0
12,12,0.01350328266620636,0.857113778591156,0.017719102358179434,0.8308674097061157,0.0
13,13,0.0123365618288517,0.8686513900756836,0.013233207964471408,0.8750278353691101,0.0
14,14,0.011321589015424252,0.8796167969703674,0.012039184304220336,0.8875739574432373,0.0
15,15,0.012568469047546387,0.8661657571792603,0.014920506626367569,0.8602964878082275,0.0
16,16,0.011968688312917948,0.8724940419197083,0.014042898081243038,0.8668739795684814,0.0
17,17,0.01113652192056179,0.881184995174408,0.011749945980097567,0.8913291096687317,0.0
18,18,0.010328517183661462,0.8900005221366882,0.011385270793523108,0.895050048828125,0.0
19,19,0.012669980265200139,0.8653703927993774,0.017089960431413993,0.8360964059829712,0.0
20,20,0.011950664296746254,0.8729174137115479,0.012573989906481333,0.8831961154937744,0.0
21,21,0.010177996829152108,0.89150470495224,0.012507098726928234,0.8845126628875732,0.0
22,22,0.0111644671484828,0.8811975121498108,0.01540200226008892,0.8591685891151428,0.0
23,23,0.011318208016455174,0.8793349266052246,0.012561785323279244,0.8845100998878479,0.0
24,24,0.010965785086154938,0.8835108876228333,0.011736338559005941,0.8926805257797241,0.0
25,25,0.010619979556649924,0.8871347308158875,0.014681049090410982,0.8622231483459473,0.0
26,26,0.010770840011537075,0.8855839371681213,0.012723412630813462,0.8829470276832581,0.0
27,27,0.009952342677861452,0.8940693140029907,0.011212811672261782,0.8964510560035706,0.0
28,28,0.01078495178371668,0.8848676085472107,0.016501700771706446,0.8438750505447388,0.0
29,29,0.01112927969545126,0.8810704350471497,0.01275340880134276,0.8793315887451172,0.0
30,30,0.011326089836657047,0.8798945546150208,0.012253703150366033,0.8855849504470825,0.0
31,31,0.01039251908659935,0.8895591497421265,0.013004229004893984,0.8762275576591492,0.0
32,32,0.01048282103613019,0.8881966471672058,0.011958156845399312,0.8864143490791321,0.0
33,33,0.010385367106646299,0.8896175622940063,0.010906609972672803,0.900092601776123,0.0
34,34,0.010158403106033801,0.8913282155990601,0.012801228490258967,0.8790748715400696,0.0
35,35,0.009753171782940627,0.8958551287651062,0.013129787120435919,0.873250424861908,0.0
36,36,0.00999997727572918,0.8937874436378479,0.012389032835406917,0.8868272304534912,0.0
37,37,0.009902527686208487,0.8948968648910522,0.012537185102701187,0.8838022351264954,0.0
38,38,0.009701975807547569,0.8970440626144409,0.011917757535619395,0.888912558555603,0.0
39,39,0.009769637715071439,0.8960243463516235,0.011262936916734492,0.8975692987442017,0.0
40,40,0.009611238930374385,0.8975062370300293,0.01097321230918169,0.8999075293540955,0.0
41,41,0.009576450865715742,0.8987915515899658,0.012668267291571413,0.8836999535560608,0.0
42,42,0.009661200363188982,0.8970096111297607,0.012102294181074415,0.8881958723068237,0.0
43,43,0.00964586339890957,0.897831380367279,0.01134917831846646,0.8979061245918274,0.0
44,44,0.00971239224076271,0.8966994285583496,0.014454535474734647,0.8637930750846863,0.0
45,45,0.009675314500927925,0.8976342678070068,0.011193040359233106,0.897397518157959,0.0
46,46,0.009520929213613272,0.8986507654190063,0.010713706192161356,0.9035881757736206,0.0
47,47,0.009411295652389526,0.8996285200119019,0.010904606697814805,0.9014607071876526,0.0
48,48,0.009565676748752593,0.8981921672821045,0.010573155778859342,0.9047333598136902,0.0
49,49,0.009907604604959487,0.8941845893859863,0.011048961829926287,0.9002819657325745,0.0
50,50,0.009260510746389627,0.9016414880752563,0.010927471864436353,0.8992481231689453,0.0
51,51,0.008889596983790398,0.9055527448654175,0.011502389263893877,0.8983303904533386,0.0
52,52,0.009033593758940696,0.903915524482727,0.010742970476193088,0.9016852974891663,0.0
53,53,0.008924370929598809,0.9047464728355408,0.010459282036338533,0.9046117067337036,0.0
54,54,0.008602119665592909,0.9084358811378479,0.010546679475477763,0.9053857922554016,0.0
55,55,0.00899375844746828,0.904130756855011,0.010461517343563693,0.9059594869613647,0.0
56,56,0.008747380208224059,0.9068519473075867,0.011076493321784906,0.9004251956939697,0.0
57,57,0.00902090860530734,0.9038196206092834,0.010890373028814793,0.9015528559684753,0.0
58,58,0.008715262915939093,0.9072608351707458,0.010582123616976398,0.9065073728561401,0.0
59,59,0.008605830166488885,0.9084656238555908,0.010772558727434703,0.9033212065696716,0.0
60,60,0.008330794740468264,0.9114981889724731,0.010206601449421473,0.9088991284370422,0.0
61,61,0.008530445769429207,0.9097024202346802,0.011196402167635304,0.9007582664489746,0.0
62,62,0.008533696588128805,0.9093009233474731,0.010702958729650294,0.9021724462509155,0.0
